training_diagnostics_schema_version,step,action_bound_clipping_frequency,speed_action_bound_clipping_frequency,turn_rate_action_bound_clipping_frequency,mean_action_bound_clipping_norm,max_action_bound_clipping_norm,method,display_name,train_seed,checkpoint_sha256,training_projection_enabled,run_dir,projection_transition_count,projection_intervention_count,projection_intervention_frequency,mean_projection_correction_norm,max_projection_correction_norm,mean_projection_slack_sum,max_projection_slack,projection_solver_failure_count
training_diagnostics_v1,46080,0.5498046875,0.34375,0.3349609375,0.3458765745162964,2.503143072128296,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,47104,0.5625,0.361328125,0.328125,0.3679426610469818,3.2823081016540527,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,48128,0.5537109375,0.337890625,0.330078125,0.3527217507362366,2.486245632171631,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,49152,0.5595703125,0.3388671875,0.337890625,0.3482033908367157,2.3652915954589844,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,50176,0.546875,0.322265625,0.33203125,0.3247149884700775,2.4627816677093506,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,51200,0.5556640625,0.32421875,0.330078125,0.33332011103630066,2.739670515060425,ppo_baseline,PPO baseline,3,8a5e7c0edb9e277062afa2433ca3ef1568bb909b75bf3bdb82e42469e8e81171,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed3__3__1786766518,,,,,,,,
training_diagnostics_v1,1024,0.5556640625,0.3154296875,0.35546875,0.3400648832321167,2.6034724712371826,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,2048,0.54296875,0.345703125,0.32421875,0.32383161783218384,2.814749002456665,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,3072,0.5693359375,0.34765625,0.333984375,0.3295210897922516,2.441771984100342,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,4096,0.53515625,0.32421875,0.3271484375,0.34061455726623535,2.8713033199310303,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,5120,0.5595703125,0.345703125,0.330078125,0.3237491548061371,2.518744707107544,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,6144,0.5654296875,0.33984375,0.330078125,0.35067319869995117,2.7400405406951904,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,7168,0.56640625,0.3583984375,0.3291015625,0.356922447681427,2.8540163040161133,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,8192,0.5869140625,0.3828125,0.3115234375,0.357884019613266,3.1268110275268555,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,9216,0.6025390625,0.390625,0.3330078125,0.4006645083427429,3.250887870788574,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,10240,0.619140625,0.40234375,0.3359375,0.4015556871891022,2.5013999938964844,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,11264,0.607421875,0.4296875,0.314453125,0.43075332045555115,2.8890647888183594,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,12288,0.5771484375,0.390625,0.3310546875,0.40205636620521545,2.913877248764038,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,13312,0.587890625,0.4072265625,0.322265625,0.40217190980911255,2.6764426231384277,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,14336,0.5830078125,0.4033203125,0.3125,0.3884580135345459,3.6523261070251465,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,15360,0.6396484375,0.4501953125,0.333984375,0.44357001781463623,2.7915029525756836,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,16384,0.6357421875,0.455078125,0.32421875,0.48358920216560364,2.973609685897827,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,17408,0.63671875,0.4736328125,0.3232421875,0.47846776247024536,3.0876266956329346,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,18432,0.6943359375,0.533203125,0.349609375,0.5702221989631653,4.522443771362305,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,19456,0.6826171875,0.560546875,0.2666015625,0.5766943097114563,2.794999837875366,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,20480,0.7041015625,0.5654296875,0.3349609375,0.5845842361450195,3.630922317504883,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,21504,0.72265625,0.5908203125,0.3232421875,0.6170091032981873,3.159480094909668,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,22528,0.74609375,0.619140625,0.3369140625,0.6354866027832031,3.4389750957489014,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,23552,0.751953125,0.6240234375,0.330078125,0.6350548267364502,3.0143494606018066,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,24576,0.7216796875,0.60546875,0.279296875,0.6425849199295044,3.45969295501709,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,25600,0.7158203125,0.6005859375,0.30078125,0.6065965890884399,3.772723913192749,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,26624,0.6923828125,0.568359375,0.3056640625,0.5578715801239014,3.645419120788574,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,27648,0.7001953125,0.53515625,0.3203125,0.5384150147438049,2.985875368118286,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,28672,0.69140625,0.5693359375,0.2890625,0.5943873524665833,4.043981075286865,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,29696,0.685546875,0.533203125,0.2998046875,0.5425395369529724,3.892895221710205,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,30720,0.6572265625,0.5068359375,0.30859375,0.47793105244636536,3.4309449195861816,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,31744,0.5947265625,0.443359375,0.279296875,0.4257985055446625,2.982145071029663,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,32768,0.61328125,0.4384765625,0.2919921875,0.4271968901157379,3.564720392227173,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,33792,0.6318359375,0.4697265625,0.2919921875,0.4637390375137329,3.154175281524658,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,34816,0.6416015625,0.4765625,0.322265625,0.4693531095981598,3.458193302154541,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,35840,0.6025390625,0.4306640625,0.3134765625,0.43281790614128113,2.46187686920166,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,36864,0.5908203125,0.419921875,0.2939453125,0.38480040431022644,2.653174877166748,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,37888,0.5712890625,0.3984375,0.2841796875,0.37576940655708313,3.116008996963501,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,38912,0.583984375,0.4072265625,0.3037109375,0.38648954033851624,3.3080053329467773,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,39936,0.5751953125,0.3935546875,0.2978515625,0.34417057037353516,2.9243743419647217,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,40960,0.560546875,0.357421875,0.318359375,0.3497258424758911,2.994335651397705,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,41984,0.607421875,0.4140625,0.3232421875,0.3767237961292267,2.2372889518737793,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,43008,0.58203125,0.3828125,0.3056640625,0.35340017080307007,3.2804625034332275,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,44032,0.5546875,0.3427734375,0.310546875,0.322438508272171,2.9489705562591553,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,45056,0.5771484375,0.388671875,0.298828125,0.341752290725708,2.8622868061065674,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,46080,0.5576171875,0.359375,0.310546875,0.3358958661556244,3.029599905014038,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,47104,0.564453125,0.3955078125,0.2919921875,0.3366457521915436,3.106173038482666,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,48128,0.552734375,0.36328125,0.3076171875,0.34045711159706116,2.6770007610321045,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,49152,0.5625,0.3623046875,0.3232421875,0.3337268829345703,3.147534132003784,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,50176,0.5146484375,0.330078125,0.279296875,0.32787296175956726,2.3594584465026855,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,51200,0.556640625,0.353515625,0.2998046875,0.33684128522872925,2.5431711673736572,ppo_baseline,PPO baseline,4,d0cdbe0eae3327affadf64e343d3519ee3e91fd82a805e833c9068c467b1af7c,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed4__4__1786827666,,,,,,,,
training_diagnostics_v1,1024,0.5400390625,0.33984375,0.306640625,0.32807567715644836,2.6425888538360596,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,2048,0.537109375,0.322265625,0.3056640625,0.3102475702762604,2.504347801208496,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,3072,0.5234375,0.3095703125,0.3203125,0.3101257383823395,2.475313425064087,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,4096,0.5361328125,0.314453125,0.3154296875,0.30321118235588074,2.66483998298645,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,5120,0.5380859375,0.3193359375,0.3212890625,0.3143656551837921,3.1621816158294678,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,6144,0.5380859375,0.3017578125,0.341796875,0.32862016558647156,2.707416296005249,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,7168,0.5556640625,0.3330078125,0.3447265625,0.3452950417995453,2.7175862789154053,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,8192,0.5849609375,0.3505859375,0.3544921875,0.3684203028678894,2.4627201557159424,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,9216,0.5859375,0.3720703125,0.3291015625,0.36976778507232666,2.951042652130127,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,10240,0.60546875,0.3828125,0.3603515625,0.4284350275993347,2.6944098472595215,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,11264,0.591796875,0.390625,0.3359375,0.3978351950645447,4.064252853393555,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,12288,0.5791015625,0.3828125,0.330078125,0.3778667747974396,2.6965956687927246,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,13312,0.6298828125,0.41796875,0.3662109375,0.43600261211395264,3.0127010345458984,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,14336,0.6220703125,0.4013671875,0.3828125,0.4391317665576935,3.2838523387908936,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,15360,0.6396484375,0.3818359375,0.4033203125,0.4591844975948334,2.8408477306365967,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,16384,0.654296875,0.4228515625,0.392578125,0.4824844002723694,2.93947696685791,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,17408,0.61328125,0.4248046875,0.3310546875,0.42189714312553406,3.0327658653259277,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
training_diagnostics_v1,18432,0.6455078125,0.4541015625,0.328125,0.46549534797668457,3.4072656631469727,ppo_baseline,PPO baseline,5,c7238f982b6e88a89665a3aced8c737fb05966ff76f926fe7592d6e0924664e1,False,C:\rl_projects\src\repos\rl-constrained-decision-making\runs\ConstrainedNavigation-v0__ppo_baseline_51200_seed5__5__1786828518,,,,,,,,
